University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Converse College,Yes,440,407,149,35,70,643,80,12050,3700,500,900,63.0,76,10.2,31,10965,75,4.904537055719881,4.902466679657074,3.4916281463919545,5.811354652879335,3.466673325469548,5.483847081706926,70.48787744182641,9.502670860800531,8.842506598639705,1973.9929282613914,32340.751369602982,5.123864622430816,8.664190735529143,1.8345496585755987,0.925,Medium,1,1,-1.27631428410197,-1.124240466409652,-1.2878859116866985,0.6254462220634173,-1.223481673535921,-0.8484896419500415,0.5045597842414923,-0.22842386689854197,-0.5979547424825227,-0.7283942076217277,-0.4264744945937568,-0.986767173916724,0.7415021812454939,0.6451652556672837,1.2125597090514701,0.3584006965742063,0.6130958528832952
Cornell College,Yes,1538,1329,383,33,68,1140,10,15248,4323,550,800,71.0,76,12.2,31,10340,64,5.6678271144823515,5.647251302174896,3.8990535721709625,5.665746738617808,3.598141326041966,2.585576899213972,76.66776064287558,9.715390024589627,8.648479600106288,2506.874201393403,32340.751369602982,5.904911098320331,8.664190735529143,1.8341627747226357,0.864109232769831,High,2,1,-0.04233592250440769,0.11947641414662027,-0.16995923105204586,0.5255753751737814,-0.5272853413274476,-1.8774862331540947,1.1653656578020992,0.12425506576926057,-0.835123048894733,-0.2276122220975675,-0.4264744945937568,-0.4346095870330258,0.7415021812454939,0.5097917316601078,0.7983680768784485,1.8145208041217669,0.6130958528832952
Creighton University,Yes,2967,2836,876,30,60,3450,644,10628,4372,650,2055,85.0,90,6.5,32,22906,85,6.0412684045954315,6.092802030713218,4.210607982967262,5.434512156192033,3.8102028395151812,9.05502572252416,67.38977290896426,10.094559934711176,10.251140440777847,3592.2902607546,50367.40936643958,3.4976933534793133,8.820611540394847,1.8384909284410145,0.9558476575665655,Medium,1,1,0.5613906242211548,0.8635021975387803,0.6849088411421302,0.3669741501362814,0.595698557718815,0.41941514835519883,0.17328399704336409,0.7529019484450437,1.1238845129821728,0.7924213890142526,0.6889187505729792,-2.1363822498970158,0.8079240121706287,2.024244756293517,1.4223918760188092,0.3584006965742063,0.6130958528832952
Culver-Stockton College,Yes,1576,1110,274,24,55,992,112,8000,3700,400,500,51.0,52,14.1,28,5807,51,5.682024629013141,5.537873429285187,3.761235824570413,4.914783971046612,3.5677078709301617,6.01136203171981,60.855645789027534,9.014694833976261,7.890855810096345,1293.8214305708966,11964.851253424988,6.601764206578399,8.178628549458342,1.8296268367502206,0.7043147208121827,Low,0,1,-0.01938340855726426,-0.06317384843853863,-0.5481146611237961,0.010498375683124296,-0.6884474471860382,-0.6612016904501111,-0.5254006607367062,-1.0374664620381557,-1.7612021643396472,-1.3675940637330268,-1.6872262855117024,0.05802784562419385,0.5353152264185853,-1.0773665415554214,-0.288587347247614,-1.0977194109733543,0.6130958528832952
Cumberland College,Yes,995,789,398,26,47,1306,122,6230,3526,400,600,42.0,44,13.0,4,8189,63,5.410159870185048,5.326694970282212,3.9144140168715293,5.097794723902809,3.6270133819544674,6.148260971517689,55.60787318949491,9.014694833976261,8.18162464989385,877.5461121268073,7723.305321472121,6.203132952498875,2.399320130769619,1.832497801115703,0.792964824120603,Low,0,1,-0.4588955256398794,-0.41582105184609375,-0.12781200638057666,0.13602341304359422,-0.3743917144214137,-0.6125973390537558,-1.0865373107453744,-1.0374664620381557,-1.4057817650474291,-1.7587941133611364,-1.9496704769084046,-0.22378287640524416,-1.9187844502831575,-0.07279485814765294,0.3144290483715422,-1.0977194109733543,0.6130958528832952
D'Youville College,Yes,866,619,157,18,47,1074,336,8920,4310,680,1320,68.0,68,14.6,42,6898,46,5.32624818938385,5.173463617617317,3.5157773328895465,4.287247085802575,3.585202372392669,7.861120892993484,63.284636967018166,10.198372275405962,9.485241066919812,2299.597751802593,24164.67508092954,6.778935197303488,10.26314323792509,1.8311316054937212,0.7147806004618937,Medium,1,1,-0.5945519477369245,-0.6717023015093015,-1.2216234297867012,-0.4199221856006509,-0.5958043119821659,-0.004466657844250936,-0.26567218609974075,0.9250182019213093,0.1876897630087672,-0.42240291415622744,-0.9323663945762501,0.18327814727000463,1.4204742199244158,-0.5508368193574115,-0.21739626243414412,0.3584006965742063,0.6130958528832952
Dana College,Yes,504,482,185,10,36,550,84,9130,3322,450,1450,46.0,51,12.6,25,8686,54,4.990811350088617,5.012740056019004,3.5903073527881726,3.140658651142298,3.427863798730194,5.559256498356435,63.81576669352747,9.270525807002555,9.645678727479,1052.6242441965287,11371.299132786136,6.05494407369219,7.665481401085836,1.8329384803847795,0.9563492063492064,Medium,1,1,-1.1368383257936379,-0.9400948013264756,-1.0171219615889389,-1.2063544244260114,-1.4289997467784035,-0.8217164193755033,-0.2088792611395404,-0.6133100630418952,0.38380024519512246,-1.5942622016194825,-1.723952118227403,-0.328544393486175,0.3174147165843801,0.0814020801709304,1.4258035148984962,0.3584006965742063,0.6130958528832952
Daniel Webster College,Yes,585,508,153,12,30,460,536,12292,4934,500,500,61.0,61,22.2,10,8643,72,5.084504514469979,5.046728760741695,3.503884843901794,3.4779670941379464,3.381822202478301,8.710354790395316,70.99082079235767,9.502670860800531,7.890855810096345,1850.701062143412,18178.60612562006,9.23290413292054,4.420803225514992,1.8329019026650533,0.8683760683760684,Medium,1,1,-0.9853685979372929,-0.883337015875766,-1.2542549984060187,-0.9749983196713342,-1.672815658635484,0.29704380547969156,0.5583387812365942,-0.22842386689854197,-1.7612021643396472,-0.8442593142160162,-1.3027523462610369,1.918101371758302,-1.0603909108017935,0.06860326527710682,0.8273919779451083,0.3584006965742063,0.6130958528832952
Dartmouth College,Yes,8587,2273,1087,87,99,3918,32,19545,6070,550,1100,75.0,99,4.7,49,29619,98,6.608242710335261,5.965161347594554,4.285572776596899,8.369336520622584,3.831445264276064,4.133121168004016,83.75067403145519,9.715390024589627,9.176997673903145,2797.1408339686877,64655.72972029902,2.5753819952543644,11.16847437899351,1.8395354797972239,0.2647024572027483,High,2,1,1.4779937121731617,0.6503548426648993,0.8906032765019373,2.3799374992408655,0.7081890355639906,-1.3280489215668767,1.9227312287727396,0.12425506576926057,-0.1890906028016409,0.04516955486019143,1.5730036436391222,-2.788406463094993,1.8049099862211955,2.389741007981361,-3.2789211740392186,1.8145208041217669,0.6130958528832952
Davidson College,Yes,2373,956,452,77,96,1601,6,17295,5070,600,1011,95.0,97,12.0,46,17581,94,5.916326289608682,5.4460945180600815,3.9646425817117357,7.990598625691102,3.668697927880242,1.9601606952040518,80.18604835694906,9.911870086910547,9.035758267161174,4486.687340503674,61289.05591242347,5.829176903378423,10.78932967832484,1.837252461788451,0.4028655710071639,High,2,1,0.3594020556868673,-0.21643558037904764,0.01000917318250654,2.1201653947653654,-0.15364881229357583,-2.099532868384091,1.5415710181139535,0.450010288926062,-0.36173415833182265,1.6329424732160491,1.3646918631281069,-0.4881495639928844,1.6439116764017525,1.5908961069795944,-2.3391070081831424,1.8145208041217669,0.6130958528832952
Defiance College,Yes,571,461,174,10,26,645,283,10850,3670,400,1159,58.0,60,12.8,19,7505,56,5.0693465990266295,4.98382289164204,3.562687533107371,3.140658651142298,3.467431491425824,7.558686196993491,67.89067179043364,9.014694833976261,9.264905307730983,1673.2103108531687,17408.082037358414,6.129263988156606,6.534472866673584,1.8318190820247662,0.8073555166374781,Medium,1,1,-1.0098737509250642,-0.9883836144760642,-1.092907446199892,-1.2063544244260114,-1.2194667622596673,-0.11184252401630823,0.22684438195140125,-1.0374664620381557,-0.08163697627933893,-1.0110585156983387,-1.3504282584260159,-0.27600423628062626,-0.16285168859179217,-0.31028369219271984,0.41231752461842014,0.3584006965742063,0.6130958528832952
Delta State University,No,967,945,459,15,48,2806,538,4528,1880,500,1200,49.0,63,17.1,16,5113,58,5.392980665608474,5.438942763470649,3.970643464330538,3.912896621040344,3.774419618827212,8.717285972790766,49.53377454511763,9.502670860800531,9.32358530355288,1194.3628253525847,19782.08415571577,7.631598364843213,5.900304933741678,1.8284206515490815,0.9772492244053774,Low,0,0,-0.48666841023806195,-0.22837830534885561,0.026474877977657435,-0.676685000581864,0.40620646162621615,0.29950463991155823,-1.7360317963546816,-0.22842386689854197,-0.009909663407681455,-1.461061558858064,-1.2035376962767816,0.7860648591326469,-0.4321419230686565,-1.49941967205686,1.567969774003244,-1.0977194109733543,-1.6310663255951814
Denison University,Yes,2762,2279,533,32,60,1835,14,16900,4720,500,600,88.0,97,11.6,45,12423,81,6.001449517773418,5.966693588652336,4.028275649230658,5.590470826008503,3.6956019208905952,3.0151129771631853,79.52931424921339,9.502670860800531,8.18162464989385,3850.189112920918,61289.05591242347,5.676217068867042,10.660094564281724,1.8353328488279779,0.8251267197682839,High,2,1,0.4970171345402712,0.652913534145669,0.18461070624592307,0.47394446499414217,-0.01117717528672161,-1.7249845227618914,1.4713474003462843,-0.22842386689854197,-1.4057817650474291,1.0347851307407439,1.3646918631281069,-0.5962838885447581,1.5890338556289196,0.9192093224346962,0.5332009354416596,1.8145208041217669,0.6130958528832952
DePauw University,Yes,1994,1656,495,50,80,1983,36,14300,5020,550,950,78.0,94,11.1,31,11525,82,5.817568408946106,5.779010062775417,3.999922593136229,6.742710203651236,3.7105464993550816,4.299975549588308,74.93267625602518,9.715390024589627,8.932140965162741,3025.263672430051,56445.99688283852,5.482096185079573,8.664190735529143,1.8348685050061206,0.8304914744232698,Medium,1,1,0.19974441783889932,0.3395005523546032,0.10681330853838304,1.2642526226817787,0.06796269653057285,-1.2688092444260743,0.9798356216099267,0.12425506576926057,-0.48839044954759636,0.2595509072328201,1.0650292563104273,-0.7335168472284893,0.7415021812454939,0.7567319819244976,0.5696931096715727,0.3584006965742063,0.6130958528832952
Dickinson College,Yes,3014,2539,487,31,68,1889,62,18700,5000,595,1250,87.0,94,11.2,39,13861,87,6.049981321769675,6.0292426332492965,3.9936332073951926,5.5134261936560724,3.7012195018670004,5.095745846599826,82.44522511002265,9.892878373226644,9.392683958613311,3763.230380637817,56445.99688283852,5.521188494835537,9.85113937380516,1.8359777009635727,0.8424021234240212,High,2,1,0.5754764244172684,0.757364271010937,0.08955598565220226,0.4211004096393092,0.018571046749279313,-0.9862804008584406,1.7831414846219875,0.41852287052772635,0.07455286562134684,0.9530645509285739,1.0650292563104273,-0.7058806999736407,1.2455227419124493,1.1448478581100712,0.6507118153681722,1.8145208041217669,0.6130958528832952
Dickinson State University,No,434,412,319,10,30,1376,237,4486,2146,600,2000,50.0,64,16.5,28,4525,46,4.895766139081876,4.910471626232793,3.824690854347712,3.140658651142298,3.6378770112331362,7.251512623819878,49.36619663030588,9.911870086910547,10.203474874757537,1243.5955249411834,20615.457243900444,7.43165335007073,8.178628549458342,1.827182000303324,0.9493087557603687,Low,0,0,-1.290493849548193,-1.110872994951238,-0.37400164234772537,-1.2063544244260114,-0.3168627429199748,-0.22090087254878993,-1.7539506577286061,0.450010288926062,1.0656206545879023,-1.414794500329653,-1.1519730239216481,0.6447145550544336,0.5353152264185853,-1.9328329118958114,1.377912909257065,-1.0977194109733543,-1.6310663255951814
Dillard University,Yes,1998,1376,651,41,88,1539,45,6700,3650,500,2307,52.0,52,14.1,12,7566,61,5.818712976972893,5.668203184635847,4.103344871372642,6.213996875421871,3.6607580648352855,4.621460505471613,57.08798879250442,9.502670860800531,10.455456045158098,1345.040514947662,11964.851253424988,6.601764206578399,4.953303378471571,1.8318834318952135,0.6886886886886887,Low,0,1,0.20159479196891483,0.15446399190839508,0.39059168096430913,0.9016140386466763,-0.1956948121267542,-1.154669808522013,-0.9282707137567233,-0.22842386689854197,1.373629065187393,-1.3194602747181297,-1.6872262855117024,0.05802784562419385,-0.8342724276648658,-0.28776719618197916,-0.39487885980407483,-1.0977194109733543,0.6130958528832952
Doane College,Yes,793,709,244,20,47,1022,411,9570,3000,400,1000,67.0,72,15.1,42,6852,60,5.272585798084914,5.259506347746788,3.711840360989947,4.511710153177958,3.574306117873163,8.222694295692204,64.90314113200061,9.014694833976261,9.01750885336023,2232.4911398680765,28068.836197330573,6.953758067641122,10.26314323792509,1.8310757084501106,0.8940731399747793,Medium,1,1,-0.6813056384660138,-0.528019426385749,-0.6836499103864981,-0.2659654673280361,-0.6535060523163945,0.12390570753922985,-0.09260790255128575,-1.0374664620381557,-0.38404127330500104,-0.48546721020260253,-0.6907977722592065,0.30686845488617326,1.4204742199244158,-0.5703956086870824,1.002188790527618,0.3584006965742063,0.6130958528832952
Dominican College of Blauvelt,Yes,360,329,108,4,19,756,863,8310,5500,600,1800,43.0,43,12.7,5,5480,54,4.775460182010265,4.761877908419545,3.3386834417987896,1.6653553539620274,3.5055208015206922,9.617743612802744,61.69368657041285,9.911870086910547,10.019259575285039,919.8255557373217,7271.789877455898,6.092161014487607,2.8029031764133614,1.829087869526088,0.9138888888888889,Low,0,1,-1.48498734005473,-1.3590098517034457,-1.707547904061289,-2.218248526856654,-1.0177626375377624,0.6192014879462654,-0.4357901854887725,0.450010288926062,0.840445648422016,-1.7190614659860708,-1.9776078392543555,-0.3022340305882601,-1.747408750963526,-1.2659551629114578,1.1369796259664477,-1.0977194109733543,0.6130958528832952
Dordt College,Yes,604,562,328,25,50,1048,56,9800,2650,450,2800,61.0,60,12.5,17,7325,87,5.104464374880176,5.111732114358593,3.836141459343814,5.0076495594765635,3.5798365680460575,4.943480986111736,65.45851332017735,9.270525807002555,10.80148534949127,1850.701062143412,17408.082037358414,6.017611906998858,6.117876942980019,1.8316244027168402,0.9304635761589404,Medium,1,1,-0.9531003460926099,-0.7747878249528968,-0.3425825505959643,0.07419384862799155,-0.6242192364443462,-1.040340240879165,-0.03322276661585463,-0.6133100630418952,1.7965969237741422,-0.8442593142160162,-1.3504282584260159,-0.3549362148576937,-0.3397531182413292,-0.37840342312325875,1.249724087654535,0.3584006965742063,0.6130958528832952
Dowling College,Yes,1011,829,410,9,33,1059,2458,9000,3100,450,1413,77.0,78,12.4,7,11178,42,5.419745055754312,5.357604328229391,3.926229167010133,2.9528188947255454,3.582126289517249,11.768440280560968,63.487930385819865,9.270525807002555,9.601417685032322,2948.2301091785516,34618.54631426671,5.980163231535211,3.513908539388445,1.8346738334188128,0.8199802176063303,Medium,1,1,-0.4433995664712953,-0.3642054718733176,-0.09539264632126192,-1.3351916215524642,-0.6120938851567195,1.3827809337843897,-0.24393431811259617,-0.6133100630418952,0.3296978957465244,0.18715763184081718,-0.28553671812966114,-0.38141040162417134,-1.4454906138784915,0.6886149524953985,0.4981933599518671,0.3584006965742063,0.6130958528832952
Drake University,Yes,2799,2573,839,34,65,3322,726,13420,4770,560,1675,88.0,93,15.0,24,9473,77,6.0088663140293,6.036911585373389,4.195316877415714,5.739346337815967,3.8037749730605483,9.283462143789318,73.25308683901784,9.755897800226949,9.894242442512029,3850.189112920918,54886.120254639376,6.918976065250672,7.487471891197417,1.8335621180057213,0.9192568774562344,Medium,1,1,0.509007551534532,0.7701706648656693,0.6429518748094799,0.5760565206522865,0.5616594224907999,0.500518801219789,0.8002395813902253,0.19141515996125183,0.6876313397103412,1.0347851307407439,0.9685124280279964,0.282279461657542,0.2418255545223002,0.299617500131652,1.173493797939196,0.3584006965742063,0.6130958528832952
Drew University,Yes,2153,1580,321,56,84,1192,87,18432,5616,520,660,93.0,97,10.2,28,14907,83,5.861265518507879,5.751041275609182,3.827267370947327,7.056958567922015,3.6077091812552227,5.613718375418295,82.02311571874702,9.58989147105367,8.335195624502305,4299.868873409913,61289.05591242347,5.123864622430816,8.178628549458342,1.8363853636420913,0.7338597306084533,High,2,1,0.2703876641966584,0.2927954356327558,-0.36693198869442095,1.479792076238102,-0.4766182156575637,-0.8023803732795439,1.7380059446828715,-0.083815966120924,-1.2180647553670119,1.4573774316188435,1.3646918631281069,-0.986767173916724,0.5353152264185853,1.2874920469915672,-0.08761606068412126,1.8145208041217669,0.6130958528832952
Drury College,Yes,700,650,314,33,66,1065,48,8730,3523,500,750,82.0,92,13.2,35,9303,67,5.195972218139579,5.204531588216824,3.8181671777089026,5.665746738617808,3.5833630528674885,4.715770976969228,62.79696987488925,9.502670860800531,8.542878851701946,3343.323684287649,53353.18359977521,6.276560578554963,9.275276881632609,1.8334343191858653,0.9285714285714286,Low,0,1,-0.8051635333406654,-0.6198218540470449,-0.39190183145942287,0.5255753751737814,-0.6055445339495997,-1.1211859897006706,-0.3178177151230563,-0.22842386689854197,-0.9642037997398595,0.5584518675118793,0.8736625013025863,-0.1718735188122101,1.0009910690058206,0.25489974705054397,1.2368533071859413,-1.0977194109733543,0.6130958528832952
Duke University,Yes,13789,3893,1583,90,98,6188,53,18590,5950,625,1162,95.0,96,5.0,44,27206,97,6.846971939492797,6.272105039046555,4.41035662553468,8.47661729956047,3.9030835419790995,4.861748707197349,82.27245494556422,10.004808147407685,9.269263631054404,4486.687340503674,59647.28650004573,2.737587287114163,10.529353363432348,1.839206072453065,0.2823264921314091,High,2,1,1.8639370369675161,1.162920541388056,1.2329952462056044,2.453520190826315,1.0875536411366784,-1.0693583210092592,1.7646674235862096,0.604097468456553,-0.07630959313562337,1.6329424732160491,1.2631079470739583,-2.6737361005777416,1.5335164968912367,2.2744789398668472,-3.1590388318610825,1.8145208041217669,0.6130958528832952
Earlham College,Yes,1358,1006,274,35,63,1028,13,15036,4056,600,600,90.0,94,10.6,46,14634,78,5.59502494418553,5.477529195312989,3.761235824570413,5.811354652879335,3.5755974708022524,2.919277627428197,76.28603146010666,9.911870086910547,8.18162464989385,4027.0838434683237,56445.99688283852,5.28453802129421,10.78932967832484,1.8362833098481475,0.7407952871870398,Medium,1,1,-0.1600320745665356,-0.16394276896450427,-0.5481146611237961,0.6254462220634173,-0.6466676188656374,-1.7590097315881188,1.1245479145087682,0.450010288926062,-1.4057817650474291,1.2010242141140972,1.0650292563104273,-0.8731797768392634,1.6439116764017525,1.2517826690512244,-0.040438965863582074,0.3584006965742063,0.6130958528832952
